"coverage","concat.pos","chr","chr.pos","Id"
2791,2954,"N_A",152,"Covaris_016"
2835,2955,"N_A",153,"Covaris_016"
2878,2956,"N_A",154,"Covaris_016"
2889,2957,"N_A",155,"Covaris_016"
2919,2958,"N_A",156,"Covaris_016"
2965,2959,"N_A",157,"Covaris_016"
2986,2960,"N_A",158,"Covaris_016"
3076,2961,"N_A",159,"Covaris_016"
3114,2962,"N_A",160,"Covaris_016"
3161,2963,"N_A",161,"Covaris_016"
3211,2964,"N_A",162,"Covaris_016"
3208,2965,"N_A",163,"Covaris_016"
3308,2966,"N_A",164,"Covaris_016"
3290,2967,"N_A",165,"Covaris_016"
3318,2968,"N_A",166,"Covaris_016"
3368,2969,"N_A",167,"Covaris_016"
3439,2970,"N_A",168,"Covaris_016"
3488,2971,"N_A",169,"Covaris_016"
3528,2972,"N_A",170,"Covaris_016"
3595,2973,"N_A",171,"Covaris_016"
3681,2974,"N_A",172,"Covaris_016"
3729,2975,"N_A",173,"Covaris_016"
3735,2976,"N_A",174,"Covaris_016"
3789,2977,"N_A",175,"Covaris_016"
3860,2978,"N_A",176,"Covaris_016"
3930,2979,"N_A",177,"Covaris_016"
3930,2980,"N_A",178,"Covaris_016"
4024,2981,"N_A",179,"Covaris_016"
4103,2982,"N_A",180,"Covaris_016"
4109,2983,"N_A",181,"Covaris_016"
4177,2984,"N_A",182,"Covaris_016"
4157,2985,"N_A",183,"Covaris_016"
4317,2986,"N_A",184,"Covaris_016"
4360,2987,"N_A",185,"Covaris_016"
4382,2988,"N_A",186,"Covaris_016"
4479,2989,"N_A",187,"Covaris_016"
4479,2990,"N_A",188,"Covaris_016"
4588,2991,"N_A",189,"Covaris_016"
4704,2992,"N_A",190,"Covaris_016"
4788,2993,"N_A",191,"Covaris_016"
4852,2994,"N_A",192,"Covaris_016"
4922,2995,"N_A",193,"Covaris_016"
4917,2996,"N_A",194,"Covaris_016"
5027,2997,"N_A",195,"Covaris_016"
5012,2998,"N_A",196,"Covaris_016"
5112,2999,"N_A",197,"Covaris_016"
5079,3000,"N_A",198,"Covaris_016"
5258,3001,"N_A",199,"Covaris_016"
5305,3002,"N_A",200,"Covaris_016"
5331,3003,"N_A",201,"Covaris_016"
5475,3004,"N_A",202,"Covaris_016"
5506,3005,"N_A",203,"Covaris_016"
5604,3006,"N_A",204,"Covaris_016"
5536,3007,"N_A",205,"Covaris_016"
5787,3008,"N_A",206,"Covaris_016"
5868,3009,"N_A",207,"Covaris_016"
5915,3010,"N_A",208,"Covaris_016"
5962,3011,"N_A",209,"Covaris_016"
6022,3012,"N_A",210,"Covaris_016"
6061,3013,"N_A",211,"Covaris_016"
6124,3014,"N_A",212,"Covaris_016"
6158,3015,"N_A",213,"Covaris_016"
6297,3016,"N_A",214,"Covaris_016"
6392,3017,"N_A",215,"Covaris_016"
6330,3018,"N_A",216,"Covaris_016"
6437,3019,"N_A",217,"Covaris_016"
6407,3020,"N_A",218,"Covaris_016"
6491,3021,"N_A",219,"Covaris_016"
6694,3022,"N_A",220,"Covaris_016"
6753,3023,"N_A",221,"Covaris_016"
6828,3024,"N_A",222,"Covaris_016"
6752,3025,"N_A",223,"Covaris_016"
6948,3026,"N_A",224,"Covaris_016"
7019,3027,"N_A",225,"Covaris_016"
7134,3028,"N_A",226,"Covaris_016"
7232,3029,"N_A",227,"Covaris_016"
7246,3030,"N_A",228,"Covaris_016"
7328,3031,"N_A",229,"Covaris_016"
7423,3032,"N_A",230,"Covaris_016"
7427,3033,"N_A",231,"Covaris_016"
7494,3034,"N_A",232,"Covaris_016"
7590,3035,"N_A",233,"Covaris_016"
7601,3036,"N_A",234,"Covaris_016"
7629,3037,"N_A",235,"Covaris_016"
7788,3038,"N_A",236,"Covaris_016"
7918,3039,"N_A",237,"Covaris_016"
7978,3040,"N_A",238,"Covaris_016"
8033,3041,"N_A",239,"Covaris_016"
8106,3042,"N_A",240,"Covaris_016"
8227,3043,"N_A",241,"Covaris_016"
8291,3044,"N_A",242,"Covaris_016"
8297,3045,"N_A",243,"Covaris_016"
8392,3046,"N_A",244,"Covaris_016"
8369,3047,"N_A",245,"Covaris_016"
8532,3048,"N_A",246,"Covaris_016"
8538,3049,"N_A",247,"Covaris_016"
8677,3050,"N_A",248,"Covaris_016"
8731,3051,"N_A",249,"Covaris_016"
8848,3052,"N_A",250,"Covaris_016"
8817,3053,"N_A",251,"Covaris_016"
8962,3054,"N_A",252,"Covaris_016"
9048,3055,"N_A",253,"Covaris_016"
9117,3056,"N_A",254,"Covaris_016"
9172,3057,"N_A",255,"Covaris_016"
9133,3058,"N_A",256,"Covaris_016"
9369,3059,"N_A",257,"Covaris_016"
9479,3060,"N_A",258,"Covaris_016"
9561,3061,"N_A",259,"Covaris_016"
9077,3062,"N_A",260,"Covaris_016"
9337,3063,"N_A",261,"Covaris_016"
9329,3064,"N_A",262,"Covaris_016"
9302,3065,"N_A",263,"Covaris_016"
8966,3066,"N_A",264,"Covaris_016"
9346,3067,"N_A",265,"Covaris_016"
9395,3068,"N_A",266,"Covaris_016"
9500,3069,"N_A",267,"Covaris_016"
9686,3070,"N_A",268,"Covaris_016"
9839,3071,"N_A",269,"Covaris_016"
9994,3072,"N_A",270,"Covaris_016"
10062,3073,"N_A",271,"Covaris_016"
10174,3074,"N_A",272,"Covaris_016"
10189,3075,"N_A",273,"Covaris_016"
10235,3076,"N_A",274,"Covaris_016"
10375,3077,"N_A",275,"Covaris_016"
10441,3078,"N_A",276,"Covaris_016"
10464,3079,"N_A",277,"Covaris_016"
10593,3080,"N_A",278,"Covaris_016"
10735,3081,"N_A",279,"Covaris_016"
10824,3082,"N_A",280,"Covaris_016"
10852,3083,"N_A",281,"Covaris_016"
10910,3084,"N_A",282,"Covaris_016"
11010,3085,"N_A",283,"Covaris_016"
11201,3086,"N_A",284,"Covaris_016"
11324,3087,"N_A",285,"Covaris_016"
11392,3088,"N_A",286,"Covaris_016"
11424,3089,"N_A",287,"Covaris_016"
11562,3090,"N_A",288,"Covaris_016"
11639,3091,"N_A",289,"Covaris_016"
11719,3092,"N_A",290,"Covaris_016"
11822,3093,"N_A",291,"Covaris_016"
11943,3094,"N_A",292,"Covaris_016"
12088,3095,"N_A",293,"Covaris_016"
12138,3096,"N_A",294,"Covaris_016"
12260,3097,"N_A",295,"Covaris_016"
12250,3098,"N_A",296,"Covaris_016"
12393,3099,"N_A",297,"Covaris_016"
12467,3100,"N_A",298,"Covaris_016"
12610,3101,"N_A",299,"Covaris_016"
12647,3102,"N_A",300,"Covaris_016"
12747,3103,"N_A",301,"Covaris_016"
12669,3104,"N_A",302,"Covaris_016"
12743,3105,"N_A",303,"Covaris_016"
12919,3106,"N_A",304,"Covaris_016"
13115,3107,"N_A",305,"Covaris_016"
13294,3108,"N_A",306,"Covaris_016"
13337,3109,"N_A",307,"Covaris_016"
13418,3110,"N_A",308,"Covaris_016"
13577,3111,"N_A",309,"Covaris_016"
13618,3112,"N_A",310,"Covaris_016"
13617,3113,"N_A",311,"Covaris_016"
13773,3114,"N_A",312,"Covaris_016"
13728,3115,"N_A",313,"Covaris_016"
13933,3116,"N_A",314,"Covaris_016"
14183,3117,"N_A",315,"Covaris_016"
13980,3118,"N_A",316,"Covaris_016"
14236,3119,"N_A",317,"Covaris_016"
14417,3120,"N_A",318,"Covaris_016"
14500,3121,"N_A",319,"Covaris_016"
14639,3122,"N_A",320,"Covaris_016"
14698,3123,"N_A",321,"Covaris_016"
14679,3124,"N_A",322,"Covaris_016"
14977,3125,"N_A",323,"Covaris_016"
15117,3126,"N_A",324,"Covaris_016"
15193,3127,"N_A",325,"Covaris_016"
15443,3128,"N_A",326,"Covaris_016"
15483,3129,"N_A",327,"Covaris_016"
15556,3130,"N_A",328,"Covaris_016"
15643,3131,"N_A",329,"Covaris_016"
15689,3132,"N_A",330,"Covaris_016"
15757,3133,"N_A",331,"Covaris_016"
15776,3134,"N_A",332,"Covaris_016"
15833,3135,"N_A",333,"Covaris_016"
16039,3136,"N_A",334,"Covaris_016"
16231,3137,"N_A",335,"Covaris_016"
16364,3138,"N_A",336,"Covaris_016"
16523,3139,"N_A",337,"Covaris_016"
16666,3140,"N_A",338,"Covaris_016"
16774,3141,"N_A",339,"Covaris_016"
16811,3142,"N_A",340,"Covaris_016"
16891,3143,"N_A",341,"Covaris_016"
16972,3144,"N_A",342,"Covaris_016"
17171,3145,"N_A",343,"Covaris_016"
17254,3146,"N_A",344,"Covaris_016"
17270,3147,"N_A",345,"Covaris_016"
17388,3148,"N_A",346,"Covaris_016"
17410,3149,"N_A",347,"Covaris_016"
17560,3150,"N_A",348,"Covaris_016"
17567,3151,"N_A",349,"Covaris_016"
17581,3152,"N_A",350,"Covaris_016"
17705,3153,"N_A",351,"Covaris_016"
17592,3154,"N_A",352,"Covaris_016"
18099,3155,"N_A",353,"Covaris_016"
18083,3156,"N_A",354,"Covaris_016"
18285,3157,"N_A",355,"Covaris_016"
18414,3158,"N_A",356,"Covaris_016"
18466,3159,"N_A",357,"Covaris_016"
18600,3160,"N_A",358,"Covaris_016"
18716,3161,"N_A",359,"Covaris_016"
18816,3162,"N_A",360,"Covaris_016"
19010,3163,"N_A",361,"Covaris_016"
19029,3164,"N_A",362,"Covaris_016"
19233,3165,"N_A",363,"Covaris_016"
19337,3166,"N_A",364,"Covaris_016"
19261,3167,"N_A",365,"Covaris_016"
19148,3168,"N_A",366,"Covaris_016"
19255,3169,"N_A",367,"Covaris_016"
19403,3170,"N_A",368,"Covaris_016"
19508,3171,"N_A",369,"Covaris_016"
19761,3172,"N_A",370,"Covaris_016"
19898,3173,"N_A",371,"Covaris_016"
19920,3174,"N_A",372,"Covaris_016"
20032,3175,"N_A",373,"Covaris_016"
20004,3176,"N_A",374,"Covaris_016"
20200,3177,"N_A",375,"Covaris_016"
20191,3178,"N_A",376,"Covaris_016"
20315,3179,"N_A",377,"Covaris_016"
20015,3180,"N_A",378,"Covaris_016"
20453,3181,"N_A",379,"Covaris_016"
20548,3182,"N_A",380,"Covaris_016"
20727,3183,"N_A",381,"Covaris_016"
20912,3184,"N_A",382,"Covaris_016"
20791,3185,"N_A",383,"Covaris_016"
21014,3186,"N_A",384,"Covaris_016"
21021,3187,"N_A",385,"Covaris_016"
20700,3188,"N_A",386,"Covaris_016"
21077,3189,"N_A",387,"Covaris_016"
21175,3190,"N_A",388,"Covaris_016"
21410,3191,"N_A",389,"Covaris_016"
21484,3192,"N_A",390,"Covaris_016"
21761,3193,"N_A",391,"Covaris_016"
21716,3194,"N_A",392,"Covaris_016"
21901,3195,"N_A",393,"Covaris_016"
21866,3196,"N_A",394,"Covaris_016"
22092,3197,"N_A",395,"Covaris_016"
22137,3198,"N_A",396,"Covaris_016"
22231,3199,"N_A",397,"Covaris_016"
22282,3200,"N_A",398,"Covaris_016"
22289,3201,"N_A",399,"Covaris_016"
22302,3202,"N_A",400,"Covaris_016"
22553,3203,"N_A",401,"Covaris_016"
22743,3204,"N_A",402,"Covaris_016"
22739,3205,"N_A",403,"Covaris_016"
22747,3206,"N_A",404,"Covaris_016"
22773,3207,"N_A",405,"Covaris_016"
22969,3208,"N_A",406,"Covaris_016"
22938,3209,"N_A",407,"Covaris_016"
23033,3210,"N_A",408,"Covaris_016"
23139,3211,"N_A",409,"Covaris_016"
23247,3212,"N_A",410,"Covaris_016"
23149,3213,"N_A",411,"Covaris_016"
23321,3214,"N_A",412,"Covaris_016"
23162,3215,"N_A",413,"Covaris_016"
23427,3216,"N_A",414,"Covaris_016"
23347,3217,"N_A",415,"Covaris_016"
23376,3218,"N_A",416,"Covaris_016"
23358,3219,"N_A",417,"Covaris_016"
23796,3220,"N_A",418,"Covaris_016"
23834,3221,"N_A",419,"Covaris_016"
24001,3222,"N_A",420,"Covaris_016"
23935,3223,"N_A",421,"Covaris_016"
24084,3224,"N_A",422,"Covaris_016"
24267,3225,"N_A",423,"Covaris_016"
24249,3226,"N_A",424,"Covaris_016"
24325,3227,"N_A",425,"Covaris_016"
24310,3228,"N_A",426,"Covaris_016"
24135,3229,"N_A",427,"Covaris_016"
24375,3230,"N_A",428,"Covaris_016"
24522,3231,"N_A",429,"Covaris_016"
24507,3232,"N_A",430,"Covaris_016"
24552,3233,"N_A",431,"Covaris_016"
24505,3234,"N_A",432,"Covaris_016"
24589,3235,"N_A",433,"Covaris_016"
24636,3236,"N_A",434,"Covaris_016"
24776,3237,"N_A",435,"Covaris_016"
24848,3238,"N_A",436,"Covaris_016"
24963,3239,"N_A",437,"Covaris_016"
25054,3240,"N_A",438,"Covaris_016"
25183,3241,"N_A",439,"Covaris_016"
25060,3242,"N_A",440,"Covaris_016"
25150,3243,"N_A",441,"Covaris_016"
25000,3244,"N_A",442,"Covaris_016"
24744,3245,"N_A",443,"Covaris_016"
25064,3246,"N_A",444,"Covaris_016"
25219,3247,"N_A",445,"Covaris_016"
25001,3248,"N_A",446,"Covaris_016"
25425,3249,"N_A",447,"Covaris_016"
25707,3250,"N_A",448,"Covaris_016"
25768,3251,"N_A",449,"Covaris_016"
25796,3252,"N_A",450,"Covaris_016"
25735,3253,"N_A",451,"Covaris_016"
25799,3254,"N_A",452,"Covaris_016"
25544,3255,"N_A",453,"Covaris_016"
25643,3256,"N_A",454,"Covaris_016"
25558,3257,"N_A",455,"Covaris_016"
25793,3258,"N_A",456,"Covaris_016"
25825,3259,"N_A",457,"Covaris_016"
25687,3260,"N_A",458,"Covaris_016"
25755,3261,"N_A",459,"Covaris_016"
25846,3262,"N_A",460,"Covaris_016"
25880,3263,"N_A",461,"Covaris_016"
26078,3264,"N_A",462,"Covaris_016"
25866,3265,"N_A",463,"Covaris_016"
26129,3266,"N_A",464,"Covaris_016"
26336,3267,"N_A",465,"Covaris_016"
26216,3268,"N_A",466,"Covaris_016"
25384,3269,"N_A",467,"Covaris_016"
26034,3270,"N_A",468,"Covaris_016"
26323,3271,"N_A",469,"Covaris_016"
26260,3272,"N_A",470,"Covaris_016"
26251,3273,"N_A",471,"Covaris_016"
26121,3274,"N_A",472,"Covaris_016"
25813,3275,"N_A",473,"Covaris_016"
26383,3276,"N_A",474,"Covaris_016"
26526,3277,"N_A",475,"Covaris_016"
26427,3278,"N_A",476,"Covaris_016"
26147,3279,"N_A",477,"Covaris_016"
26544,3280,"N_A",478,"Covaris_016"
26547,3281,"N_A",479,"Covaris_016"
26684,3282,"N_A",480,"Covaris_016"
27059,3283,"N_A",481,"Covaris_016"
27000,3284,"N_A",482,"Covaris_016"
26707,3285,"N_A",483,"Covaris_016"
26710,3286,"N_A",484,"Covaris_016"
27172,3287,"N_A",485,"Covaris_016"
27104,3288,"N_A",486,"Covaris_016"
27191,3289,"N_A",487,"Covaris_016"
27353,3290,"N_A",488,"Covaris_016"
27321,3291,"N_A",489,"Covaris_016"
27353,3292,"N_A",490,"Covaris_016"
27443,3293,"N_A",491,"Covaris_016"
27314,3294,"N_A",492,"Covaris_016"
27422,3295,"N_A",493,"Covaris_016"
27118,3296,"N_A",494,"Covaris_016"
27281,3297,"N_A",495,"Covaris_016"
27593,3298,"N_A",496,"Covaris_016"
27672,3299,"N_A",497,"Covaris_016"
27724,3300,"N_A",498,"Covaris_016"
27413,3301,"N_A",499,"Covaris_016"
27312,3302,"N_A",500,"Covaris_016"
27034,3303,"N_A",501,"Covaris_016"
27831,3304,"N_A",502,"Covaris_016"
27980,3305,"N_A",503,"Covaris_016"
27819,3306,"N_A",504,"Covaris_016"
27380,3307,"N_A",505,"Covaris_016"
27728,3308,"N_A",506,"Covaris_016"
27646,3309,"N_A",507,"Covaris_016"
27683,3310,"N_A",508,"Covaris_016"
27846,3311,"N_A",509,"Covaris_016"
27985,3312,"N_A",510,"Covaris_016"
27983,3313,"N_A",511,"Covaris_016"
27680,3314,"N_A",512,"Covaris_016"
27809,3315,"N_A",513,"Covaris_016"
28096,3316,"N_A",514,"Covaris_016"
28139,3317,"N_A",515,"Covaris_016"
28139,3318,"N_A",516,"Covaris_016"
28193,3319,"N_A",517,"Covaris_016"
28281,3320,"N_A",518,"Covaris_016"
28049,3321,"N_A",519,"Covaris_016"
28226,3322,"N_A",520,"Covaris_016"
27676,3323,"N_A",521,"Covaris_016"
28210,3324,"N_A",522,"Covaris_016"
28240,3325,"N_A",523,"Covaris_016"
28370,3326,"N_A",524,"Covaris_016"
28447,3327,"N_A",525,"Covaris_016"
28612,3328,"N_A",526,"Covaris_016"
28389,3329,"N_A",527,"Covaris_016"
28561,3330,"N_A",528,"Covaris_016"
28591,3331,"N_A",529,"Covaris_016"
28598,3332,"N_A",530,"Covaris_016"
28730,3333,"N_A",531,"Covaris_016"
28453,3334,"N_A",532,"Covaris_016"
28583,3335,"N_A",533,"Covaris_016"
28698,3336,"N_A",534,"Covaris_016"
28646,3337,"N_A",535,"Covaris_016"
28501,3338,"N_A",536,"Covaris_016"
28536,3339,"N_A",537,"Covaris_016"
28652,3340,"N_A",538,"Covaris_016"
28646,3341,"N_A",539,"Covaris_016"
28622,3342,"N_A",540,"Covaris_016"
28494,3343,"N_A",541,"Covaris_016"
28031,3344,"N_A",542,"Covaris_016"
28509,3345,"N_A",543,"Covaris_016"
28582,3346,"N_A",544,"Covaris_016"
28433,3347,"N_A",545,"Covaris_016"
28257,3348,"N_A",546,"Covaris_016"
28641,3349,"N_A",547,"Covaris_016"
28849,3350,"N_A",548,"Covaris_016"
28842,3351,"N_A",549,"Covaris_016"
28840,3352,"N_A",550,"Covaris_016"
28961,3353,"N_A",551,"Covaris_016"
28793,3354,"N_A",552,"Covaris_016"
28311,3355,"N_A",553,"Covaris_016"
29002,3356,"N_A",554,"Covaris_016"
28925,3357,"N_A",555,"Covaris_016"
28876,3358,"N_A",556,"Covaris_016"
28712,3359,"N_A",557,"Covaris_016"
28731,3360,"N_A",558,"Covaris_016"
28647,3361,"N_A",559,"Covaris_016"
28791,3362,"N_A",560,"Covaris_016"
28753,3363,"N_A",561,"Covaris_016"
28838,3364,"N_A",562,"Covaris_016"
28802,3365,"N_A",563,"Covaris_016"
28793,3366,"N_A",564,"Covaris_016"
28713,3367,"N_A",565,"Covaris_016"
28120,3368,"N_A",566,"Covaris_016"
28446,3369,"N_A",567,"Covaris_016"
28736,3370,"N_A",568,"Covaris_016"
28630,3371,"N_A",569,"Covaris_016"
28751,3372,"N_A",570,"Covaris_016"
28635,3373,"N_A",571,"Covaris_016"
28749,3374,"N_A",572,"Covaris_016"
28923,3375,"N_A",573,"Covaris_016"
28826,3376,"N_A",574,"Covaris_016"
28836,3377,"N_A",575,"Covaris_016"
28958,3378,"N_A",576,"Covaris_016"
28892,3379,"N_A",577,"Covaris_016"
28388,3380,"N_A",578,"Covaris_016"
28522,3381,"N_A",579,"Covaris_016"
28490,3382,"N_A",580,"Covaris_016"
28624,3383,"N_A",581,"Covaris_016"
28676,3384,"N_A",582,"Covaris_016"
28314,3385,"N_A",583,"Covaris_016"
28397,3386,"N_A",584,"Covaris_016"
28424,3387,"N_A",585,"Covaris_016"
28459,3388,"N_A",586,"Covaris_016"
28344,3389,"N_A",587,"Covaris_016"
28686,3390,"N_A",588,"Covaris_016"
27779,3391,"N_A",589,"Covaris_016"
28448,3392,"N_A",590,"Covaris_016"
28370,3393,"N_A",591,"Covaris_016"
28759,3394,"N_A",592,"Covaris_016"
28697,3395,"N_A",593,"Covaris_016"
28629,3396,"N_A",594,"Covaris_016"
28714,3397,"N_A",595,"Covaris_016"
28687,3398,"N_A",596,"Covaris_016"
28466,3399,"N_A",597,"Covaris_016"
28437,3400,"N_A",598,"Covaris_016"
28406,3401,"N_A",599,"Covaris_016"
28625,3402,"N_A",600,"Covaris_016"
28561,3403,"N_A",601,"Covaris_016"
28357,3404,"N_A",602,"Covaris_016"
28125,3405,"N_A",603,"Covaris_016"
28175,3406,"N_A",604,"Covaris_016"
28105,3407,"N_A",605,"Covaris_016"
28299,3408,"N_A",606,"Covaris_016"
28261,3409,"N_A",607,"Covaris_016"
28580,3410,"N_A",608,"Covaris_016"
28478,3411,"N_A",609,"Covaris_016"
28388,3412,"N_A",610,"Covaris_016"
28534,3413,"N_A",611,"Covaris_016"
28436,3414,"N_A",612,"Covaris_016"
28194,3415,"N_A",613,"Covaris_016"
28024,3416,"N_A",614,"Covaris_016"
28265,3417,"N_A",615,"Covaris_016"
28167,3418,"N_A",616,"Covaris_016"
28215,3419,"N_A",617,"Covaris_016"
27978,3420,"N_A",618,"Covaris_016"
28227,3421,"N_A",619,"Covaris_016"
28326,3422,"N_A",620,"Covaris_016"
28393,3423,"N_A",621,"Covaris_016"
28385,3424,"N_A",622,"Covaris_016"
28521,3425,"N_A",623,"Covaris_016"
28461,3426,"N_A",624,"Covaris_016"
28339,3427,"N_A",625,"Covaris_016"
28361,3428,"N_A",626,"Covaris_016"
28175,3429,"N_A",627,"Covaris_016"
28149,3430,"N_A",628,"Covaris_016"
27156,3431,"N_A",629,"Covaris_016"
28169,3432,"N_A",630,"Covaris_016"
28336,3433,"N_A",631,"Covaris_016"
28388,3434,"N_A",632,"Covaris_016"
28005,3435,"N_A",633,"Covaris_016"
28188,3436,"N_A",634,"Covaris_016"
28180,3437,"N_A",635,"Covaris_016"
28229,3438,"N_A",636,"Covaris_016"
28322,3439,"N_A",637,"Covaris_016"
28169,3440,"N_A",638,"Covaris_016"
28145,3441,"N_A",639,"Covaris_016"
28424,3442,"N_A",640,"Covaris_016"
28491,3443,"N_A",641,"Covaris_016"
28519,3444,"N_A",642,"Covaris_016"
28401,3445,"N_A",643,"Covaris_016"
28560,3446,"N_A",644,"Covaris_016"
28472,3447,"N_A",645,"Covaris_016"
28520,3448,"N_A",646,"Covaris_016"
28170,3449,"N_A",647,"Covaris_016"
28164,3450,"N_A",648,"Covaris_016"
28187,3451,"N_A",649,"Covaris_016"
28293,3452,"N_A",650,"Covaris_016"
28121,3453,"N_A",651,"Covaris_016"
28045,3454,"N_A",652,"Covaris_016"
28165,3455,"N_A",653,"Covaris_016"
28317,3456,"N_A",654,"Covaris_016"
28532,3457,"N_A",655,"Covaris_016"
28401,3458,"N_A",656,"Covaris_016"
28112,3459,"N_A",657,"Covaris_016"
28131,3460,"N_A",658,"Covaris_016"
28308,3461,"N_A",659,"Covaris_016"
27392,3462,"N_A",660,"Covaris_016"
28066,3463,"N_A",661,"Covaris_016"
28320,3464,"N_A",662,"Covaris_016"
28545,3465,"N_A",663,"Covaris_016"
28436,3466,"N_A",664,"Covaris_016"
28619,3467,"N_A",665,"Covaris_016"
28486,3468,"N_A",666,"Covaris_016"
28530,3469,"N_A",667,"Covaris_016"
27587,3470,"N_A",668,"Covaris_016"
28182,3471,"N_A",669,"Covaris_016"
28053,3472,"N_A",670,"Covaris_016"
28324,3473,"N_A",671,"Covaris_016"
28374,3474,"N_A",672,"Covaris_016"
28657,3475,"N_A",673,"Covaris_016"
27930,3476,"N_A",674,"Covaris_016"
28472,3477,"N_A",675,"Covaris_016"
27983,3478,"N_A",676,"Covaris_016"
28549,3479,"N_A",677,"Covaris_016"
28494,3480,"N_A",678,"Covaris_016"
28412,3481,"N_A",679,"Covaris_016"
28397,3482,"N_A",680,"Covaris_016"
28483,3483,"N_A",681,"Covaris_016"
28551,3484,"N_A",682,"Covaris_016"
27623,3485,"N_A",683,"Covaris_016"
28247,3486,"N_A",684,"Covaris_016"
28365,3487,"N_A",685,"Covaris_016"
28418,3488,"N_A",686,"Covaris_016"
28526,3489,"N_A",687,"Covaris_016"
28622,3490,"N_A",688,"Covaris_016"
28013,3491,"N_A",689,"Covaris_016"
28328,3492,"N_A",690,"Covaris_016"
28504,3493,"N_A",691,"Covaris_016"
28563,3494,"N_A",692,"Covaris_016"
28277,3495,"N_A",693,"Covaris_016"
28460,3496,"N_A",694,"Covaris_016"
28435,3497,"N_A",695,"Covaris_016"
28637,3498,"N_A",696,"Covaris_016"
28509,3499,"N_A",697,"Covaris_016"
28658,3500,"N_A",698,"Covaris_016"
28522,3501,"N_A",699,"Covaris_016"
28455,3502,"N_A",700,"Covaris_016"
28362,3503,"N_A",701,"Covaris_016"
28131,3504,"N_A",702,"Covaris_016"
28378,3505,"N_A",703,"Covaris_016"
28295,3506,"N_A",704,"Covaris_016"
28407,3507,"N_A",705,"Covaris_016"
28212,3508,"N_A",706,"Covaris_016"
28032,3509,"N_A",707,"Covaris_016"
28046,3510,"N_A",708,"Covaris_016"
27945,3511,"N_A",709,"Covaris_016"
27419,3512,"N_A",710,"Covaris_016"
27371,3513,"N_A",711,"Covaris_016"
27966,3514,"N_A",712,"Covaris_016"
28181,3515,"N_A",713,"Covaris_016"
27558,3516,"N_A",714,"Covaris_016"
28121,3517,"N_A",715,"Covaris_016"
27389,3518,"N_A",716,"Covaris_016"
28039,3519,"N_A",717,"Covaris_016"
28035,3520,"N_A",718,"Covaris_016"
27806,3521,"N_A",719,"Covaris_016"
27922,3522,"N_A",720,"Covaris_016"
27924,3523,"N_A",721,"Covaris_016"
27857,3524,"N_A",722,"Covaris_016"
27801,3525,"N_A",723,"Covaris_016"
27829,3526,"N_A",724,"Covaris_016"
27677,3527,"N_A",725,"Covaris_016"
27381,3528,"N_A",726,"Covaris_016"
26841,3529,"N_A",727,"Covaris_016"
27216,3530,"N_A",728,"Covaris_016"
27499,3531,"N_A",729,"Covaris_016"
27769,3532,"N_A",730,"Covaris_016"
27760,3533,"N_A",731,"Covaris_016"
27383,3534,"N_A",732,"Covaris_016"
27550,3535,"N_A",733,"Covaris_016"
27784,3536,"N_A",734,"Covaris_016"
27949,3537,"N_A",735,"Covaris_016"
27948,3538,"N_A",736,"Covaris_016"
27839,3539,"N_A",737,"Covaris_016"
27800,3540,"N_A",738,"Covaris_016"
27640,3541,"N_A",739,"Covaris_016"
27838,3542,"N_A",740,"Covaris_016"
27804,3543,"N_A",741,"Covaris_016"
27804,3544,"N_A",742,"Covaris_016"
27760,3545,"N_A",743,"Covaris_016"
27837,3546,"N_A",744,"Covaris_016"
27529,3547,"N_A",745,"Covaris_016"
27529,3548,"N_A",746,"Covaris_016"
27241,3549,"N_A",747,"Covaris_016"
27029,3550,"N_A",748,"Covaris_016"
27417,3551,"N_A",749,"Covaris_016"
27669,3552,"N_A",750,"Covaris_016"
27005,3553,"N_A",751,"Covaris_016"
27579,3554,"N_A",752,"Covaris_016"
27491,3555,"N_A",753,"Covaris_016"
27524,3556,"N_A",754,"Covaris_016"
27839,3557,"N_A",755,"Covaris_016"
27692,3558,"N_A",756,"Covaris_016"
27758,3559,"N_A",757,"Covaris_016"
27837,3560,"N_A",758,"Covaris_016"
27809,3561,"N_A",759,"Covaris_016"
27819,3562,"N_A",760,"Covaris_016"
27875,3563,"N_A",761,"Covaris_016"
28016,3564,"N_A",762,"Covaris_016"
26797,3565,"N_A",763,"Covaris_016"
27904,3566,"N_A",764,"Covaris_016"
28010,3567,"N_A",765,"Covaris_016"
28027,3568,"N_A",766,"Covaris_016"
28111,3569,"N_A",767,"Covaris_016"
28305,3570,"N_A",768,"Covaris_016"
28239,3571,"N_A",769,"Covaris_016"
28123,3572,"N_A",770,"Covaris_016"
27907,3573,"N_A",771,"Covaris_016"
28340,3574,"N_A",772,"Covaris_016"
28397,3575,"N_A",773,"Covaris_016"
28254,3576,"N_A",774,"Covaris_016"
28242,3577,"N_A",775,"Covaris_016"
28309,3578,"N_A",776,"Covaris_016"
28280,3579,"N_A",777,"Covaris_016"
28108,3580,"N_A",778,"Covaris_016"
28368,3581,"N_A",779,"Covaris_016"
28136,3582,"N_A",780,"Covaris_016"
28425,3583,"N_A",781,"Covaris_016"
28393,3584,"N_A",782,"Covaris_016"
28523,3585,"N_A",783,"Covaris_016"
28577,3586,"N_A",784,"Covaris_016"
28388,3587,"N_A",785,"Covaris_016"
28389,3588,"N_A",786,"Covaris_016"
